IP-calls,nodes explored,filename,strategy_subproblem_selection,strategy_node_priority,strategy_reduction,strategy_update_node_priority,strategy_refine_with_integer_gap,strategy_search_method,strategy_refine_method,time_total,subproblem_points,reduced_generator_points,subproblem_points_generated,mgs_points,Yn_points,hYn_points,subproblem_points_vector,subproblem_points_generated_vector,mgs_points_vector,generator_points_vector,time_IP-calls,count_IP-calls,time_nodes explored,count_nodes explored,time_subproblem_points_vector,count_subproblem_points_vector,time_subproblem_points_generated_vector,count_subproblem_points_generated_vector,time_mgs_points_vector,count_mgs_points_vector,time_ASMO.solve,count_ASMO.solve,time_ASMO._set_global_upper_bound,count_ASMO._set_global_upper_bound,time_ASMO._update_global_upper_bound,count_ASMO._update_global_upper_bound,time_ASMO._set_incumbent,count_ASMO._set_incumbent,time_CVRP._update_bounds_from_node,count_CVRP._update_bounds_from_node,time_ASMO._reduce_upper_bounds,count_ASMO._reduce_upper_bounds,timeout
228,78,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-uuu-3_1.json,alternating,largest,100,all,False,phase1,slow,1.972508916980587,150,150,150,150,475,475,50|50|50,50|50|50,50|50|50,50|50|50,,,,,,,,,,,0,2,0.83,6,0,2,0.83,6,0.169,150,0.418,152,False
228,78,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-uuu-3_1.json,alternating,largest,50,all,False,phase1,slow,45.40176499995869,150,150,150,150,475,475,50|50|50,50|50|50,50|50|50,50|50|50,,,,,,,,,,,0,2,1.392,8,0,2,1.384,8,0.681,150,86.503,152,False
483,225,test,alternating,largest,first,all,False,bbm,slow,3.4262649579904974,262,150,262,127,1171,1171,90|86|86,90|86|86,60|40|27,60|45|45,,,,,,,,,,,0,2,0.866,6,0,2,0.864,6,1.147,444,0.706,446,False
483,225,test,alternating,largest,none,all,False,bbm,slow,2.9784667910425924,262,150,262,127,1171,1171,90|86|86,90|86|86,60|40|27,60|45|45,,,,,,,,,,,0,2,0.41,4,0,2,0.409,4,1.027,444,0.0,446,False
409,188,test,alternating,largest,100,all,False,bbm,slow,373.6099194580456,262,150,239,127,1171,1171,90|86|86,85|77|77,60|40|27,60|45|45,,,,,,,,,,,0,2,1.945,10,0,2,1.914,10,3.696,370,737.804,372,False
409,188,test,alternating,largest,50,all,False,bbm,slow,579.8773275410058,262,150,239,127,1171,1171,90|86|86,85|77|77,60|40|27,60|45|45,,,,,,,,,,,0,2,3.539,14,0,2,3.489,14,5.108,370,1148.389,372,False
463,149,test,alternating,largest,first,all,False,phase1,slow,2.9759737919666804,262,150,262,127,1171,1171,90|86|86,90|86|86,60|40|27,60|45|45,,,,,,,,,,,0,2,0.854,6,0,2,0.852,6,0.741,292,0.69,294,False
463,149,test,alternating,largest,none,all,False,phase1,slow,2.4555497080436908,262,150,262,127,1171,1171,90|86|86,90|86|86,60|40|27,60|45|45,,,,,,,,,,,0,2,0.395,4,0,2,0.394,4,0.623,292,0.0,294,False
444,130,test,alternating,largest,100,all,False,phase1,slow,242.35279387503397,262,150,259,127,1171,1171,90|86|86,89|85|85,60|40|27,60|45|45,,,,,,,,,,,0,2,1.443,8,0,2,1.422,8,1.911,254,477.781,256,False
412,118,test,alternating,largest,50,all,False,phase1,slow,452.39979845803464,262,150,237,127,1171,1171,90|86|86,89|74|74,60|40|27,60|45|45,,,,,,,,,,,0,2,1.878,10,0,2,1.839,10,2.394,230,897.459,232,False
403,112,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-ull-3_1.json,alternating,largest,first,all,False,bbm,slow,10.615757625026163,150,103,122,103,659,659,50|50|50,22|50|50,3|50|50,3|50|50,,,,,,,,,,,0,2,0.927,6,0,2,0.91,6,0.551,218,17.279,220,False
475,148,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-ull-3_1.json,alternating,largest,none,all,False,bbm,slow,1.97225733299274,150,103,150,103,659,659,50|50|50,50|50|50,3|50|50,3|50|50,,,,,,,,,,,0,2,0.457,4,0,2,0.448,4,0.553,290,0.0,292,False
403,112,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-ull-3_1.json,alternating,largest,100,all,False,bbm,slow,153.85343187500257,150,103,122,103,659,659,50|50|50,22|50|50,3|50|50,3|50|50,,,,,,,,,,,0,2,1.452,8,0,2,1.424,8,1.073,218,303.197,220,False
403,112,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-ull-3_1.json,alternating,largest,50,all,False,bbm,slow,198.5994217079715,150,103,122,103,659,659,50|50|50,22|50|50,3|50|50,3|50|50,,,,,,,,,,,0,2,1.932,10,0,2,1.896,10,1.842,218,391.568,220,False
304,102,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-ull-3_1.json,alternating,largest,first,all,False,phase1,slow,10.798479499993846,150,103,122,103,659,659,50|50|50,22|50|50,3|50|50,3|50|50,,,,,,,,,,,0,2,0.982,6,0,2,0.966,6,0.414,198,17.652,200,False
347,117,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-ull-3_1.json,alternating,largest,none,all,False,phase1,slow,2.1383767499937676,150,103,150,103,659,659,50|50|50,50|50|50,3|50|50,3|50|50,,,,,,,,,,,0,2,0.482,4,0,2,0.473,4,0.354,228,0.0,230,False
304,102,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-ull-3_1.json,alternating,largest,100,all,False,phase1,slow,202.43681554100476,150,103,122,103,659,659,50|50|50,22|50|50,3|50|50,3|50|50,,,,,,,,,,,0,2,1.409,8,0,2,1.381,8,0.502,198,401.008,200,False
304,102,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-ull-3_1.json,alternating,largest,50,all,False,phase1,slow,271.9033874159795,150,103,122,103,659,659,50|50|50,22|50|50,3|50|50,3|50|50,,,,,,,,,,,0,2,2.127,10,0,2,2.089,10,1.196,198,538.988,200,False
284,97,./instances/msp/2obj/Lyngesen24-msp-2-50|50-ul-2_2.json,alternating,largest,first,all,False,bbm,slow,1.4896708329906687,100,66,100,66,245,245,50|50,50|50,16|50,16|50,,,,,,,,,,,0,2,0.518,6,0,2,0.514,6,0.354,190,0.929,192,False
284,97,./instances/msp/2obj/Lyngesen24-msp-2-50|50-ul-2_2.json,alternating,largest,none,all,False,bbm,slow,0.9348947079852223,100,66,100,66,245,245,50|50,50|50,16|50,16|50,,,,,,,,,,,0,2,0.231,4,0,2,0.229,4,0.3,190,0.0,192,False
284,97,./instances/msp/2obj/Lyngesen24-msp-2-50|50-ul-2_2.json,alternating,largest,100,all,False,bbm,slow,1.4226407500100322,100,66,100,66,245,245,50|50,50|50,16|50,16|50,,,,,,,,,,,0,2,0.447,6,0,2,0.444,6,0.354,190,0.922,192,False
270,90,./instances/msp/2obj/Lyngesen24-msp-2-50|50-ul-2_2.json,alternating,largest,50,all,False,bbm,slow,11.62823762500193,100,66,100,66,245,245,50|50,50|50,16|50,16|50,,,,,,,,,,,0,2,0.927,10,0,2,0.916,10,0.508,176,21.108,178,False
211,71,./instances/msp/2obj/Lyngesen24-msp-2-50|50-ul-2_2.json,alternating,largest,first,all,False,phase1,slow,1.2771072079776786,100,66,100,66,245,245,50|50,50|50,16|50,16|50,,,,,,,,,,,0,2,0.444,6,0,2,0.44,6,0.231,138,0.895,140,False
211,71,./instances/msp/2obj/Lyngesen24-msp-2-50|50-ul-2_2.json,alternating,largest,none,all,False,phase1,slow,0.8164483329746872,100,66,100,66,245,245,50|50,50|50,16|50,16|50,,,,,,,,,,,0,2,0.223,4,0,2,0.221,4,0.201,138,0.0,140,False
211,71,./instances/msp/2obj/Lyngesen24-msp-2-50|50-ul-2_2.json,alternating,largest,100,all,False,phase1,slow,1.2810807079658844,100,66,100,66,245,245,50|50,50|50,16|50,16|50,,,,,,,,,,,0,2,0.441,6,0,2,0.438,6,0.231,138,0.921,140,False
211,71,./instances/msp/2obj/Lyngesen24-msp-2-50|50-ul-2_2.json,alternating,largest,50,all,False,phase1,slow,6.5626342500327155,100,66,100,66,245,245,50|50,50|50,16|50,16|50,,,,,,,,,,,0,2,0.7,8,0,2,0.693,8,0.37,138,11.296,140,False
333,148,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_5.json,alternating,largest,first,all,False,bbm,slow,2.7743224590085447,150,77,150,77,664,664,50|50|50,50|50|50,30|30|17,30|30|17,,,,,,,,,,,0,2,0.952,6,0,2,0.947,6,0.452,290,1.239,292,False
333,148,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_5.json,alternating,largest,none,all,False,bbm,slow,1.9802459999918938,150,77,150,77,664,664,50|50|50,50|50|50,30|30|17,30|30|17,,,,,,,,,,,0,2,0.445,4,0,2,0.443,4,0.413,290,0.0,292,False
311,137,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_5.json,alternating,largest,100,all,False,bbm,slow,160.13134337501833,150,77,148,77,664,664,50|50|50,49|50|49,30|30|17,30|30|17,,,,,,,,,,,0,2,1.929,8,0,2,1.911,8,1.374,268,314.751,270,False
309,136,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_5.json,alternating,largest,50,all,False,bbm,slow,415.043686500052,150,77,147,77,664,664,50|50|50,49|50|48,30|30|17,30|30|17,,,,,,,,,,,0,2,2.628,12,0,2,2.593,12,1.701,266,824.404,268,False
290,98,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_5.json,alternating,largest,first,all,False,phase1,slow,2.4010044579626992,150,77,150,77,664,664,50|50|50,50|50|50,30|30|17,30|30|17,,,,,,,,,,,0,2,0.848,6,0,2,0.844,6,0.289,190,1.216,192,False
290,98,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_5.json,alternating,largest,none,all,False,phase1,slow,1.7927694160025567,150,77,150,77,664,664,50|50|50,50|50|50,30|30|17,30|30|17,,,,,,,,,,,0,2,0.425,4,0,2,0.423,4,0.262,190,0.0,192,False
290,98,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_5.json,alternating,largest,100,all,False,phase1,slow,2.4355681250453927,150,77,150,77,664,664,50|50|50,50|50|50,30|30|17,30|30|17,,,,,,,,,,,0,2,0.863,6,0,2,0.859,6,0.368,190,1.236,192,False
267,77,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_5.json,alternating,largest,50,all,False,phase1,slow,141.70018320798408,150,77,147,77,664,664,50|50|50,48|50|49,30|30|17,30|30|17,,,,,,,,,,,0,2,1.514,8,0,2,1.419,8,0.885,148,278.796,150,False
198,98,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_4.json,alternating,largest,first,all,False,bbm,slow,1.0017415000475012,100,100,100,100,203,203,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.43,6,0,2,0.429,6,0.259,192,0.206,194,False
198,98,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_4.json,alternating,largest,none,all,False,bbm,slow,0.9505390420090407,100,100,100,100,203,203,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.214,4,0,2,0.214,4,0.261,192,0.0,194,False
198,98,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_4.json,alternating,largest,100,all,False,bbm,slow,1.0027572920080274,100,100,100,100,203,203,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.428,6,0,2,0.427,6,0.263,192,0.215,194,False
198,98,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_4.json,alternating,largest,50,all,False,bbm,slow,3.4451256250031292,100,100,100,100,203,203,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.675,8,0,2,0.672,8,0.489,192,4.701,194,False
152,52,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_4.json,alternating,largest,first,all,False,phase1,slow,0.8658938329899684,100,100,100,100,203,203,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.433,6,0,2,0.433,6,0.109,100,0.22,102,False
152,52,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_4.json,alternating,largest,none,all,False,phase1,slow,0.7423836670350283,100,100,100,100,203,203,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.214,4,0,2,0.214,4,0.105,100,0.0,102,False
152,52,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_4.json,alternating,largest,100,all,False,phase1,slow,0.8447685830178671,100,100,100,100,203,203,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.417,6,0,2,0.416,6,0.108,100,0.207,102,False
152,52,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_4.json,alternating,largest,50,all,False,phase1,slow,5.460278292011935,100,100,100,100,203,203,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.648,8,0,2,0.644,8,0.108,100,9.405,102,False
641,295,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_4.json,alternating,largest,first,all,False,bbm,slow,6.587272625009064,300,144,300,144,1930,1930,100|100|100,100|100|100,47|53|44,47|53|44,,,,,,,,,,,0,2,0.969,6,0,2,0.959,6,1.895,584,3.289,586,False
641,295,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_4.json,alternating,largest,none,all,False,bbm,slow,4.726721457962412,300,144,300,144,1930,1930,100|100|100,100|100|100,47|53|44,47|53|44,,,,,,,,,,,0,2,0.435,4,0,2,0.431,4,1.741,584,0.0,586,False
599,274,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_4.json,alternating,largest,100,all,False,bbm,slow,1619.186737083015,300,144,297,144,1930,1930,100|100|100,97|100|100,47|53|44,47|53|44,,,,,,,,,,,0,2,2.4,10,0,2,2.338,10,9.903,542,3217.374,544,False
591,270,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_4.json,alternating,largest,50,all,False,bbm,slow,4012.6217899579788,300,144,297,144,1930,1930,100|100|100,97|100|100,47|53|44,47|53|44,,,,,,,,,,,0,2,5.115,16,0,2,4.898,16,13.861,534,7998.864,536,False
555,187,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_4.json,alternating,largest,first,all,False,phase1,slow,6.0452320000040345,300,144,300,144,1930,1930,100|100|100,100|100|100,47|53|44,47|53|44,,,,,,,,,,,0,2,1.192,6,0,2,1.183,6,1.133,368,3.283,370,False
555,187,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_4.json,alternating,largest,none,all,False,phase1,slow,4.281065542018041,300,144,300,144,1930,1930,100|100|100,100|100|100,47|53|44,47|53|44,,,,,,,,,,,0,2,0.565,4,0,2,0.56,4,0.997,368,0.0,370,False
518,152,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_4.json,alternating,largest,100,all,False,phase1,slow,2717.1030475000152,300,144,292,144,1930,1930,100|100|100,97|100|95,47|53|44,47|53|44,,,,,,,,,,,0,2,2.698,10,0,2,2.628,10,4.867,298,5419.674,300,False
504,144,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_4.json,alternating,largest,50,all,False,phase1,slow,1577.9347744170227,300,144,285,144,1930,1930,100|100|100,95|100|90,47|53|44,47|53|44,,,,,,,,,,,0,2,2.767,10,0,2,2.699,10,6.565,282,3139.385,284,False
420,198,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_1.json,alternating,largest,first,all,False,bbm,slow,2.2222530000144616,200,126,200,126,700,700,100|100,100|100,64|62,64|62,,,,,,,,,,,0,2,0.501,6,0,2,0.499,6,1.206,392,0.316,394,False
420,198,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_1.json,alternating,largest,none,all,False,bbm,slow,1.9960896669654176,200,126,200,126,700,700,100|100,100|100,64|62,64|62,,,,,,,,,,,0,2,0.272,4,0,2,0.271,4,1.131,392,0.0,394,False
392,184,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_1.json,alternating,largest,100,all,False,bbm,slow,64.9550942920032,200,126,198,126,700,700,100|100,99|99,64|62,64|62,,,,,,,,,,,0,2,1.147,10,0,2,1.122,10,1.958,364,124.45,366,False
386,181,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_1.json,alternating,largest,50,all,False,bbm,slow,74.63079554203432,200,126,197,126,700,700,100|100,99|98,64|62,64|62,,,,,,,,,,,0,2,1.411,12,0,2,1.379,12,2.629,358,143.13,360,False
367,123,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_1.json,alternating,largest,first,all,False,phase1,slow,1.654336792009417,200,126,200,126,700,700,100|100,100|100,64|62,64|62,,,,,,,,,,,0,2,0.477,6,0,2,0.475,6,0.704,242,0.32,244,False
367,123,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_1.json,alternating,largest,none,all,False,phase1,slow,1.4723317500320263,200,126,200,126,700,700,100|100,100|100,64|62,64|62,,,,,,,,,,,0,2,0.239,4,0,2,0.238,4,0.688,242,0.0,244,False
358,114,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_1.json,alternating,largest,100,all,False,phase1,slow,34.7174785839743,200,126,200,126,700,700,100|100,100|100,64|62,64|62,,,,,,,,,,,0,2,0.778,8,0,2,0.765,8,0.848,224,65.737,226,False
350,106,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_1.json,alternating,largest,50,all,False,phase1,slow,21.643966709030792,200,126,196,126,700,700,100|100,99|97,64|62,64|62,,,,,,,,,,,0,2,0.759,8,0,2,0.747,8,1.025,208,39.677,210,False
228,99,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_2.json,alternating,largest,first,all,False,bbm,slow,1.1695059580379166,100,75,100,75,281,281,50|50,50|50,39|36,39|36,,,,,,,,,,,0,2,0.486,6,0,2,0.483,6,0.3,194,0.368,196,False
228,99,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_2.json,alternating,largest,none,all,False,bbm,slow,0.9235935000469908,100,75,100,75,281,281,50|50,50|50,39|36,39|36,,,,,,,,,,,0,2,0.232,4,0,2,0.23,4,0.282,194,0.0,196,False
228,99,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_2.json,alternating,largest,100,all,False,bbm,slow,1.110118041979149,100,75,100,75,281,281,50|50,50|50,39|36,39|36,,,,,,,,,,,0,2,0.436,6,0,2,0.434,6,0.299,194,0.36,196,False
226,98,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_2.json,alternating,largest,50,all,False,bbm,slow,6.995023957977537,100,75,100,75,281,281,50|50,50|50,39|36,39|36,,,,,,,,,,,0,2,0.696,8,0,2,0.689,8,0.487,192,11.905,194,False
190,64,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_2.json,alternating,largest,first,all,False,phase1,slow,0.9889775410410948,100,75,100,75,281,281,50|50,50|50,39|36,39|36,,,,,,,,,,,0,2,0.442,6,0,2,0.44,6,0.181,124,0.364,126,False
190,64,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_2.json,alternating,largest,none,all,False,phase1,slow,0.7788932080147788,100,75,100,75,281,281,50|50,50|50,39|36,39|36,,,,,,,,,,,0,2,0.217,4,0,2,0.216,4,0.169,124,0.0,126,False
190,64,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_2.json,alternating,largest,100,all,False,phase1,slow,0.9770386249874718,100,75,100,75,281,281,50|50,50|50,39|36,39|36,,,,,,,,,,,0,2,0.432,6,0,2,0.429,6,0.188,124,0.366,126,False
189,63,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_2.json,alternating,largest,50,all,False,phase1,slow,7.516367583011743,100,75,100,75,281,281,50|50,50|50,39|36,39|36,,,,,,,,,,,0,2,0.668,8,0,2,0.661,8,0.249,122,13.348,124,False
222,99,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_3.json,alternating,largest,first,all,False,bbm,slow,1.124676541017834,100,71,100,71,300,300,50|50,50|50,32|39,32|39,,,,,,,,,,,0,2,0.475,6,0,2,0.473,6,0.291,194,0.308,196,False
222,99,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_3.json,alternating,largest,none,all,False,bbm,slow,0.8741123750223778,100,71,100,71,300,300,50|50,50|50,32|39,32|39,,,,,,,,,,,0,2,0.211,4,0,2,0.21,4,0.275,194,0.0,196,False
222,99,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_3.json,alternating,largest,100,all,False,bbm,slow,1.0353379999869503,100,71,100,71,300,300,50|50,50|50,32|39,32|39,,,,,,,,,,,0,2,0.418,6,0,2,0.416,6,0.29,194,0.301,196,False
214,95,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_3.json,alternating,largest,50,all,False,bbm,slow,14.744585417036433,100,71,100,71,300,300,50|50,50|50,32|39,32|39,,,,,,,,,,,0,2,0.965,10,0,2,0.952,10,0.547,186,27.334,188,False
191,65,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_3.json,alternating,largest,first,all,False,phase1,slow,0.9630704169976525,100,71,100,71,300,300,50|50,50|50,32|39,32|39,,,,,,,,,,,0,2,0.441,6,0,2,0.439,6,0.182,126,0.314,128,False
191,65,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_3.json,alternating,largest,none,all,False,phase1,slow,0.7931725420057774,100,71,100,71,300,300,50|50,50|50,32|39,32|39,,,,,,,,,,,0,2,0.222,4,0,2,0.221,4,0.172,126,0.0,128,False
191,65,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_3.json,alternating,largest,100,all,False,phase1,slow,0.9675140409963205,100,71,100,71,300,300,50|50,50|50,32|39,32|39,,,,,,,,,,,0,2,0.457,6,0,2,0.455,6,0.182,126,0.32,128,False
187,61,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_3.json,alternating,largest,50,all,False,phase1,slow,7.727835540950764,100,71,100,71,300,300,50|50,50|50,32|39,32|39,,,,,,,,,,,0,2,0.691,8,0,2,0.683,8,0.229,118,13.772,120,False
589,293,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_1.json,alternating,largest,first,all,False,bbm,slow,4.545778875006363,300,247,300,247,738,738,100|100|100,100|100|100,100|61|86,100|61|86,,,,,,,,,,,0,2,0.952,6,0,2,0.951,6,1.626,580,0.448,582,False
589,293,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_1.json,alternating,largest,none,all,False,bbm,slow,4.105397334031295,300,247,300,247,738,738,100|100|100,100|100|100,100|61|86,100|61|86,,,,,,,,,,,0,2,0.441,4,0,2,0.441,4,1.587,580,0.0,582,False
577,287,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_1.json,alternating,largest,100,all,False,bbm,slow,294.3260388749768,300,247,299,247,738,738,100|100|100,100|99|100,100|61|86,100|61|86,,,,,,,,,,,0,2,2.105,10,0,2,2.083,10,10.161,568,569.007,570,False
577,287,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_1.json,alternating,largest,50,all,False,bbm,slow,700.0799958330463,300,247,299,247,738,738,100|100|100,100|99|100,100|61|86,100|61|86,,,,,,,,,,,0,2,3.852,16,0,2,3.804,16,11.811,568,1378.654,570,False
456,154,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_1.json,alternating,largest,first,all,False,phase1,slow,3.456242416985333,300,247,300,247,738,738,100|100|100,100|100|100,100|61|86,100|61|86,,,,,,,,,,,0,2,0.845,6,0,2,0.844,6,0.598,302,0.435,304,False
456,154,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_1.json,alternating,largest,none,all,False,phase1,slow,3.215573041990865,300,247,300,247,738,738,100|100|100,100|100|100,100|61|86,100|61|86,,,,,,,,,,,0,2,0.422,4,0,2,0.421,4,0.582,302,0.0,304,False
455,153,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_1.json,alternating,largest,100,all,False,phase1,slow,135.2803153329878,300,247,300,247,738,738,100|100|100,100|100|100,100|61|86,100|61|86,,,,,,,,,,,0,2,1.424,8,0,2,1.413,8,2.67,300,261.407,302,False
455,153,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_1.json,alternating,largest,50,all,False,phase1,slow,419.7118765839841,300,247,300,247,738,738,100|100|100,100|100|100,100|61|86,100|61|86,,,,,,,,,,,0,2,2.637,12,0,2,2.52,12,3.561,300,829.005,302,False
735,208,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_1.json,alternating,largest,first,all,False,bbm,slow,31.978368790994864,300,203,228,203,1428,1428,100|100|100,28|100|100,3|100|100,3|100|100,,,,,,,,,,,0,2,0.912,6,0,2,0.882,6,1.824,410,56.341,412,False
901,291,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_1.json,alternating,largest,none,all,False,bbm,slow,3.9280261249514297,300,203,300,203,1428,1428,100|100|100,100|100|100,3|100|100,3|100|100,,,,,,,,,,,0,2,0.413,4,0,2,0.398,4,1.978,576,0.0,578,False
735,208,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_1.json,alternating,largest,100,all,False,bbm,slow,1012.8702616670053,300,203,228,203,1428,1428,100|100|100,28|100|100,3|100|100,3|100|100,,,,,,,,,,,0,2,1.836,10,0,2,1.764,10,5.45,410,2013.062,412,False
735,208,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_1.json,alternating,largest,50,all,False,bbm,slow,1569.1649091669824,300,203,228,203,1428,1428,100|100|100,28|100|100,3|100|100,3|100|100,,,,,,,,,,,0,2,3.947,14,0,2,3.839,14,6.517,410,3123.712,412,False
542,178,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_1.json,alternating,largest,first,all,False,phase1,slow,31.981989833991975,300,203,226,203,1428,1428,100|100|100,26|100|100,3|100|100,3|100|100,,,,,,,,,,,0,2,1.208,6,0,2,1.177,6,1.37,350,56.594,352,False
657,217,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_1.json,alternating,largest,none,all,False,phase1,slow,3.825856333016418,300,203,300,203,1428,1428,100|100|100,100|100|100,3|100|100,3|100|100,,,,,,,,,,,0,2,0.54,4,0,2,0.525,4,1.27,428,0.0,430,False
542,178,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_1.json,alternating,largest,100,all,False,phase1,slow,398.8658492920222,300,203,226,203,1428,1428,100|100|100,26|100|100,3|100|100,3|100|100,,,,,,,,,,,0,2,1.831,8,0,2,1.78,8,3.906,350,787.297,352,False
542,178,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_1.json,alternating,largest,50,all,False,phase1,slow,1202.735676665965,300,203,226,203,1428,1428,100|100|100,26|100|100,3|100|100,3|100|100,,,,,,,,,,,0,2,2.892,12,0,2,2.802,12,4.598,350,2394.083,352,False
639,296,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_5.json,alternating,largest,first,all,False,bbm,slow,6.411576749989763,300,147,300,147,1926,1926,100|100|100,100|100|100,54|44|49,54|44|49,,,,,,,,,,,0,2,1.09,6,0,2,1.083,6,1.831,586,2.336,588,False
639,296,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_5.json,alternating,largest,none,all,False,bbm,slow,5.010731791961007,300,147,300,147,1926,1926,100|100|100,100|100|100,54|44|49,54|44|49,,,,,,,,,,,0,2,0.537,4,0,2,0.533,4,1.781,586,0.0,588,False
579,266,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_5.json,alternating,largest,100,all,False,bbm,slow,3287.8428314159974,300,147,295,147,1926,1926,100|100|100,100|97|98,54|44|49,54|44|49,,,,,,,,,,,0,2,3.846,12,0,2,3.755,12,8.335,526,6556.162,528,False
